0.30872,0.39736,0.27007,0.39224,0.22087,0.38155,0.10659,0.09870,0.79830,0.94844,9.00000,9.00000,9.00000
0.12950,0.19805,0.00101,0.46119,0.30227,0.13401,0.35398,0.21248,0.95648,0.54463,9.00000,9.00000,9.00000
0.12901,0.19587,0.03485,0.29495,0.43911,0.06424,0.44561,0.18200,0.66579,0.43161,9.00000,9.00000,9.00000
0.45096,0.05287,0.19751,0.29157,0.31528,0.17825,0.10911,0.18366,0.49294,0.09990,9.00000,9.00000,9.00000
0.34296,0.13964,0.14979,0.36254,0.28064,0.13352,0.22597,0.20633,0.51118,0.36365,9.00000,9.00000,9.00000
0.33056,0.24565,0.21982,0.40820,0.31875,0.29318,0.25174,0.09432,0.92488,0.82613,9.00000,9.00000,9.00000
0.12232,0.19975,0.07429,0.36053,0.34550,0.09866,0.26069,0.27629,0.74269,0.79368,9.00000,9.00000,9.00000
0.12674,0.20019,0.01835,0.28639,0.43881,0.08987,0.34850,0.17268,0.85012,0.42960,9.00000,9.00000,9.00000
0.35897,0.11774,0.24901,0.38250,0.29862,0.17998,0.08303,0.07335,0.94457,0.76845,9.00000,9.00000,9.00000
0.12715,0.19037,0.00653,0.35234,0.39964,0.09291,0.36921,0.22298,0.88517,0.44396,9.00000,9.00000,9.00000
0.43412,0.35473,0.33325,0.39247,0.35294,0.40531,0.11114,0.05279,0.93957,0.96872,9.00000,9.00000,9.00000
0.02354,0.48332,0.19112,0.22988,0.03216,0.45727,0.04910,0.04145,0.91984,0.97422,8.00000,8.00000,8.00000
0.15417,0.16408,0.03674,0.48278,0.22868,0.14742,0.03675,0.06702,0.40757,0.80139,8.00000,8.00000,8.00000
0.35769,0.25886,0.36374,0.23708,0.46238,0.16537,0.09936,0.09753,0.12307,0.09347,7.00000,7.00000,7.00000
0.13525,0.19903,0.00633,0.40610,0.43582,0.06274,0.37748,0.07736,0.84901,0.70436,6.00000,6.00000,6.00000
0.15934,0.18804,0.01719,0.25040,0.44093,0.07365,0.63186,0.16514,0.84499,0.50152,6.00000,6.00000,6.00000
0.21317,0.11845,0.08491,0.48848,0.38911,0.09718,0.37977,0.13738,0.02163,0.16950,5.00000,5.00000,5.00000
0.37219,0.42856,0.19712,0.26227,0.45599,0.38569,0.07015,0.00576,0.53181,0.48878,4.00000,4.00000,4.00000
0.23796,0.09141,0.08218,0.48526,0.39163,0.06615,0.06041,0.22522,0.02089,0.37841,4.00000,4.00000,4.00000
0.18407,0.14529,0.01848,0.49464,0.40954,0.14397,0.30748,0.06915,0.08835,0.24301,4.00000,4.00000,4.00000
0.39748,0.37913,0.27436,0.24686,0.46383,0.37166,0.08666,0.01232,0.45996,0.08656,4.00000,4.00000,4.00000
0.10635,0.21425,0.03867,0.47911,0.19183,0.15934,0.13182,0.08899,0.12343,0.20584,2.00000,2.00000,2.00000
0.43778,0.37175,0.28012,0.34478,0.48561,0.36504,0.16737,0.03207,0.60035,0.31083,2.00000,2.00000,2.00000
0.37685,0.38992,0.24232,0.36995,0.48279,0.38523,0.17820,0.02723,0.46539,0.30190,2.00000,2.00000,2.00000
0.40813,0.36858,0.29038,0.34237,0.48823,0.38386,0.17796,0.01450,0.49971,0.07933,2.00000,2.00000,2.00000
0.03738,0.46379,0.19952,0.18645,0.02968,0.45897,0.05321,0.04809,0.90524,0.98598,1.00000,1.00000,1.00000
0.11807,0.21140,0.09249,0.46876,0.21753,0.13595,0.03491,0.04478,0.98666,0.99989,1.00000,1.00000,1.00000
0.33957,0.43579,0.24515,0.05667,0.19226,0.38549,0.03189,0.04785,0.99092,0.99385,1.00000,1.00000,1.00000
0.34909,0.47668,0.16453,0.27317,0.39221,0.40515,0.07925,0.02261,0.81269,0.92565,1.00000,1.00000,1.00000
0.12457,0.19319,0.14634,0.47000,0.23462,0.13985,0.02334,0.04367,0.97619,1.00000,1.00000,1.00000,1.00000
0.36368,0.14517,0.19991,0.19051,0.41672,0.05826,0.01844,0.06467,0.79309,0.99944,1.00000,1.00000,1.00000
0.11522,0.21852,0.12551,0.46158,0.20354,0.14293,0.03996,0.05331,0.98701,0.99991,1.00000,1.00000,1.00000
0.35473,0.13455,0.19855,0.30071,0.43737,0.05383,0.01182,0.08468,0.29673,0.99664,1.00000,1.00000,1.00000
0.11719,0.21062,0.11031,0.44757,0.19831,0.14341,0.03587,0.04362,0.97167,0.99853,1.00000,1.00000,1.00000
0.03043,0.48792,0.31331,0.09761,0.02351,0.47005,0.07085,0.08440,0.88171,0.97763,1.00000,1.00000,1.00000
0.36467,0.14354,0.15081,0.24457,0.41743,0.07120,0.03252,0.09967,0.71477,0.99747,1.00000,1.00000,1.00000
0.11681,0.22011,0.10027,0.41383,0.16820,0.16110,0.02967,0.02103,0.91124,0.97872,1.00000,1.00000,1.00000
0.11819,0.18891,0.02037,0.44347,0.30765,0.10592,0.30319,0.09186,0.92752,0.96546,0.00000,0.00000,0.00000
0.49770,0.37811,0.28572,0.38931,0.36619,0.43550,0.09372,0.02029,0.99280,0.99265,0.00000,0.00000,0.00000
0.13306,0.19021,0.01076,0.44351,0.32177,0.12217,0.30132,0.21170,0.96745,0.80760,0.00000,0.00000,0.00000
0.29907,0.44685,0.28271,0.42660,0.19874,0.41654,0.08424,0.07198,0.99836,0.99769,0.00000,0.00000,0.00000
0.05237,0.49514,0.32004,0.05741,0.05599,0.42454,0.13629,0.04917,0.96790,0.98607,0.00000,0.00000,0.00000
0.12892,0.18890,0.01361,0.42149,0.37635,0.07642,0.35147,0.10848,0.93142,0.95846,0.00000,0.00000,0.00000
0.28759,0.37495,0.43202,0.02281,0.14002,0.32095,0.08652,0.04189,0.87155,0.55067,0.00000,0.00000,0.00000
0.13996,0.38311,0.28622,0.06326,0.02640,0.41271,0.11802,0.11496,0.65600,0.89908,0.00000,0.00000,0.00000
0.03333,0.48438,0.23265,0.13967,0.04148,0.46579,0.09731,0.06370,0.97648,0.99164,0.00000,0.00000,0.00000
0.33339,0.24089,0.21366,0.39724,0.29858,0.28654,0.24944,0.14669,0.89108,0.72329,0.00000,0.00000,0.00000
0.49898,0.39430,0.15228,0.36467,0.19619,0.42845,0.09963,0.07315,0.96013,0.68218,0.00000,0.00000,0.00000
0.05259,0.49534,0.31429,0.07904,0.05809,0.41288,0.13682,0.02893,0.90596,0.89112,0.00000,0.00000,0.00000
0.04587,0.49545,0.29317,0.11623,0.05709,0.41840,0.11553,0.02370,0.94167,0.91897,0.00000,0.00000,0.00000
0.16170,0.85139,0.14769,0.90651,0.19566,0.67468,0.42931,0.22988,0.77452,0.86421,0.00000,0.00000,0.00000
0.38818,0.72889,0.17102,0.95898,0.37376,0.78621,0.14709,0.07474,0.98395,0.96676,0.00000,0.00000,0.00000
0.07854,0.68873,0.06274,0.98913,0.16954,0.66888,0.74998,0.41100,0.26915,0.56313,0.00000,0.00000,0.00000
0.10478,0.88474,0.32107,0.58222,0.08272,0.77468,0.10786,0.07197,0.94372,0.99133,0.00000,0.00000,0.00000
0.40581,0.99798,0.29130,0.87690,0.38543,0.93426,0.14660,0.03076,0.99708,0.97069,0.00000,0.00000,0.00000
0.14678,0.65420,0.08067,0.94264,0.20526,0.63580,0.14221,0.11796,0.96428,0.98335,0.00000,0.00000,0.00000
0.21235,0.87663,0.43902,0.52106,0.13558,0.77651,0.17638,0.18872,0.92535,0.93184,0.00000,0.00000,0.00000
0.41138,0.70465,0.24938,0.92879,0.37279,0.77433,0.11429,0.05033,0.97603,0.95611,0.00000,0.00000,0.00000
0.12244,0.72219,0.13159,0.89136,0.27218,0.62618,0.21433,0.22300,0.85616,0.75098,0.00000,0.00000,0.00000
0.19359,0.94227,0.24854,0.60574,0.14729,0.90856,0.12615,0.08757,0.90301,0.99031,0.00000,0.00000,0.00000
0.41933,0.99934,0.35694,0.82821,0.39138,0.92457,0.10894,0.01618,0.99880,0.98031,0.00000,0.00000,0.00000
0.01040,0.60253,0.08327,0.82314,0.17315,0.61825,0.27597,0.17737,0.86472,0.68173,0.00000,0.00000,0.00000
0.20238,0.88294,0.40629,0.52388,0.14248,0.82036,0.12296,0.20378,0.93879,0.94928,0.00000,0.00000,0.00000
0.40302,0.88167,0.30393,0.95729,0.40913,0.86866,0.11333,0.02855,0.98215,0.99466,0.00000,0.00000,0.00000
0.04764,0.65216,0.09013,0.87219,0.26059,0.60933,0.38469,0.13565,0.36297,0.65318,0.00000,0.00000,0.00000
0.20798,0.93050,0.32375,0.57133,0.10871,0.87109,0.10840,0.05066,0.95686,0.99194,0.00000,0.00000,0.00000
0.41217,0.69001,0.13813,0.90289,0.40429,0.82857,0.10322,0.03035,0.51948,0.58677,0.00000,0.00000,0.00000
0.07248,0.65870,0.14478,0.80385,0.25995,0.62693,0.09628,0.03735,0.87628,0.97930,0.00000,0.00000,0.00000
0.45814,0.68557,0.17768,0.84274,0.40119,0.66983,0.21860,0.05055,0.29090,0.23622,0.00000,0.00000,0.00000
0.10058,0.64849,0.13862,0.87690,0.23722,0.64298,0.05786,0.06104,0.96071,0.99799,0.00000,0.00000,0.00000
0.22368,0.91967,0.31693,0.56361,0.15031,0.92554,0.08367,0.05388,0.90255,0.99280,0.00000,0.00000,0.00000
0.35195,0.60037,0.33663,0.90626,0.35577,0.67186,0.09620,0.00856,0.99961,0.99912,0.00000,0.00000,0.00000
0.12846,0.72278,0.02706,0.90838,0.27039,0.61997,0.04227,0.03605,0.97595,0.99840,0.00000,0.00000,0.00000
0.12028,0.73686,0.03803,0.83512,0.22692,0.63343,0.05833,0.04339,0.99028,0.99686,0.00000,0.00000,0.00000
0.21142,0.83141,0.36508,0.57017,0.17987,0.78494,0.13091,0.17885,0.08191,0.44478,0.00000,0.00000,0.00000
0.42291,0.97948,0.30321,0.94572,0.39532,0.87715,0.07312,0.02002,0.98892,0.99238,0.00000,0.00000,0.00000
0.41013,0.98557,0.21557,0.75936,0.37596,0.81204,0.04417,0.03513,0.86286,0.84402,1.00000,1.00000,1.00000
0.12540,0.73691,0.16803,0.87725,0.25676,0.63488,0.04882,0.02942,0.96005,0.98955,1.00000,1.00000,1.00000
0.39389,0.79730,0.35176,0.68672,0.42467,0.70108,0.01614,0.06225,0.95673,0.99988,1.00000,1.00000,1.00000
0.01973,0.59916,0.25209,0.79433,0.20933,0.65275,0.04822,0.01044,0.97205,0.85086,1.00000,1.00000,1.00000
0.46507,0.99642,0.24676,0.70440,0.39307,0.94569,0.04493,0.00370,0.98934,0.99283,1.00000,1.00000,1.00000
0.14852,0.62964,0.15735,0.84326,0.28124,0.62435,0.03324,0.02341,0.95272,0.93769,1.00000,1.00000,1.00000
0.49648,0.67740,0.11893,0.74350,0.39682,0.64797,0.02559,0.01419,0.97738,0.99775,1.00000,1.00000,1.00000
0.19330,0.64441,0.21298,0.87292,0.31587,0.59529,0.00507,0.11073,0.19097,0.93716,1.00000,1.00000,1.00000
0.32298,0.69722,0.13830,0.75558,0.37834,0.63996,0.03107,0.05045,0.73991,0.99255,1.00000,1.00000,1.00000
0.04075,0.60434,0.27302,0.67436,0.00876,0.53723,0.05962,0.04587,0.93419,0.97803,1.00000,1.00000,1.00000
0.35736,0.62178,0.19947,0.64048,0.33700,0.50642,0.01575,0.08894,0.74057,0.99683,1.00000,1.00000,1.00000
0.01744,0.59558,0.27480,0.79086,0.10986,0.63272,0.03658,0.02013,0.98317,0.99562,1.00000,1.00000,1.00000
0.38751,0.81477,0.34518,0.67137,0.43041,0.70123,0.01797,0.08116,0.97557,0.99998,1.00000,1.00000,1.00000
0.23407,0.90737,0.26430,0.58656,0.16726,0.90837,0.04558,0.04325,0.96732,0.99691,1.00000,1.00000,1.00000
0.12258,0.63466,0.15504,0.93447,0.21241,0.64070,0.03404,0.04148,0.11989,0.78626,1.00000,1.00000,1.00000
0.31426,0.86044,0.24174,0.70016,0.38690,0.79196,0.03717,0.02257,0.91696,0.99696,1.00000,1.00000,1.00000
0.14748,0.67689,0.14039,0.91114,0.25077,0.62770,0.01371,0.01810,0.05036,0.79605,1.00000,1.00000,1.00000
0.43013,0.98239,0.14514,0.74607,0.38369,0.90382,0.01938,0.00770,0.98318,0.99676,1.00000,1.00000,1.00000
0.42907,0.65336,0.17694,0.70331,0.37845,0.62851,0.05760,0.04754,0.78842,0.98708,1.00000,1.00000,1.00000
0.13066,0.72940,0.10038,0.86353,0.19975,0.66713,0.02728,0.00944,0.49837,0.52195,1.00000,1.00000,1.00000
0.30787,0.87418,0.29391,0.55748,0.23100,0.90655,0.05662,0.02755,0.56623,0.85036,4.00000,4.00000,4.00000
0.11921,0.73693,0.09054,0.89576,0.21895,0.62486,0.04429,0.01439,0.34344,0.27053,4.00000,4.00000,4.00000
0.18381,0.90647,0.41101,0.53393,0.10170,0.81412,0.03411,0.05725,0.96667,0.99438,8.00000,8.00000,8.00000
0.38518,0.80999,0.17728,0.94887,0.28617,0.85637,0.09811,0.05507,0.98525,0.92259,9.00000,9.00000,9.00000
0.47778,0.65856,0.33316,0.79271,0.36657,0.64111,0.08908,0.03636,0.80345,0.79257,9.00000,9.00000,9.00000
0.10063,0.77033,0.10449,0.85751,0.20052,0.64870,0.05464,0.04547,0.92507,0.98229,9.00000,9.00000,9.00000
0.49008,0.66113,0.30569,0.81285,0.39895,0.65240,0.09074,0.01779,0.97232,0.89763,9.00000,9.00000,9.00000
0.10520,0.76386,0.09919,0.83436,0.20769,0.64388,0.06218,0.04187,0.90207,0.94578,9.00000,9.00000,9.00000
0.42529,0.99427,0.20414,0.91914,0.41792,0.91154,0.12390,0.02552,0.81108,0.52726,9.00000,9.00000,9.00000
0.48824,0.66488,0.24637,0.86156,0.39792,0.63467,0.12295,0.01927,0.81472,0.64026,9.00000,9.00000,9.00000
0.61543,0.34033,0.55479,0.47848,0.75189,0.16723,0.20026,0.13017,0.44706,0.70581,9.00000,9.00000,9.00000
0.99686,0.42950,0.78117,0.37364,0.89619,0.38631,0.08503,0.01229,0.99623,0.97824,9.00000,9.00000,9.00000
0.94378,0.22914,0.74504,0.30277,0.91985,0.16597,0.09001,0.11749,0.18523,0.27144,7.00000,7.00000,7.00000
0.92079,0.34051,0.70152,0.32440,0.87651,0.29166,0.10750,0.01981,0.15704,0.13258,7.00000,7.00000,7.00000
0.45907,0.66817,0.26844,0.85185,0.43741,0.63476,0.02574,0.08534,0.02831,0.44159,5.00000,5.00000,5.00000
0.12002,0.86417,0.34974,0.60557,0.10805,0.77107,0.02451,0.01612,0.32821,0.71427,3.00000,3.00000,3.00000
0.93463,0.19028,0.74896,0.26958,0.89887,0.17387,0.08208,0.06804,0.35971,0.39204,2.00000,2.00000,2.00000
0.65221,0.46774,0.68532,0.16469,0.60448,0.38860,0.06450,0.03555,0.78372,0.82591,2.00000,2.00000,2.00000
0.43525,0.98387,0.20873,0.74313,0.39641,0.92212,0.02827,0.00569,0.98786,0.99770,1.00000,1.00000,1.00000
0.15105,0.69723,0.20425,0.86757,0.27035,0.61872,0.00836,0.05215,0.69007,0.99619,1.00000,1.00000,1.00000
0.49550,0.67289,0.11564,0.77108,0.40805,0.65248,0.02452,0.01338,0.98287,0.99867,1.00000,1.00000,1.00000
0.13794,0.88596,0.37348,0.55618,0.10284,0.78741,0.05510,0.02684,0.90148,0.99516,1.00000,1.00000,1.00000
0.11104,0.79892,0.08520,0.95605,0.21562,0.65994,0.06526,0.01419,0.99439,0.99940,1.00000,1.00000,1.00000
0.12637,0.74444,0.11458,0.88307,0.20941,0.65992,0.03972,0.02605,0.83720,0.92896,1.00000,1.00000,1.00000
0.49548,0.67397,0.17227,0.74560,0.40969,0.64948,0.02168,0.01266,0.99550,0.99995,1.00000,1.00000,1.00000
0.13897,0.88577,0.31187,0.58421,0.10951,0.83892,0.04893,0.03168,0.91129,0.98612,1.00000,1.00000,1.00000
0.11984,0.75962,0.10066,0.90428,0.24680,0.64454,0.03149,0.01411,0.20993,0.34735,1.00000,1.00000,1.00000
0.44363,0.98568,0.24235,0.71063,0.40497,0.94086,0.02533,0.00315,0.99486,0.99910,1.00000,1.00000,1.00000
0.20727,0.64298,0.24120,0.76513,0.28506,0.61122,0.01510,0.02770,0.69550,0.96315,1.00000,1.00000,1.00000
0.83687,0.35897,0.89359,0.15176,0.90540,0.28012,0.06354,0.03211,0.81456,0.92335,1.00000,1.00000,1.00000
0.62916,0.05632,0.77233,0.27240,0.59973,0.04531,0.02192,0.08795,0.67920,0.98545,1.00000,1.00000,1.00000
0.99089,0.48062,0.62074,0.31085,0.93341,0.40503,0.05209,0.01119,0.98905,0.99549,1.00000,1.00000,1.00000
0.50527,0.00162,0.91714,0.16060,0.61759,0.05094,0.03402,0.04249,0.98819,0.98347,1.00000,1.00000,1.00000
0.65333,0.24074,0.60170,0.46947,0.84184,0.15971,0.00933,0.04602,0.04222,0.84158,1.00000,1.00000,1.00000
0.65297,0.19105,0.73897,0.31179,0.62168,0.06269,0.02474,0.03009,0.72411,0.97989,1.00000,1.00000,1.00000
0.62139,0.32061,0.58908,0.38343,0.64872,0.22489,0.07957,0.01349,0.98019,0.91664,1.00000,1.00000,1.00000
0.11098,0.75367,0.09198,0.83813,0.29835,0.63518,0.12360,0.18686,0.73968,0.34820,0.00000,0.00000,0.00000
0.12049,0.80131,0.00295,0.95530,0.30461,0.61663,0.19298,0.04257,0.98153,0.99340,0.00000,0.00000,0.00000
0.30929,0.89008,0.17738,0.90963,0.26517,0.89665,0.21995,0.19015,0.88643,0.79733,0.00000,0.00000,0.00000
0.13585,0.91142,0.31407,0.60250,0.11315,0.85297,0.06583,0.03152,0.76384,0.90404,0.00000,0.00000,0.00000
0.17624,0.67981,0.35732,0.71299,0.30682,0.61977,0.16712,0.16422,0.44237,0.42845,0.00000,0.00000,0.00000
0.13677,0.91130,0.30756,0.62676,0.10783,0.83697,0.04377,0.03742,0.60529,0.83252,0.00000,0.00000,0.00000
0.58975,0.33143,0.65487,0.45160,0.63202,0.09405,0.26177,0.17815,0.67197,0.84179,0.00000,0.00000,0.00000
0.62561,0.44912,0.69963,0.21336,0.50526,0.40334,0.22946,0.31389,0.59635,0.84797,0.00000,0.00000,0.00000
0.88143,0.35792,0.71765,0.34728,0.73260,0.40997,0.38375,0.21587,0.32219,0.75719,0.00000,0.00000,0.00000
0.59423,0.22510,0.59403,0.37753,0.64136,0.07464,0.39341,0.18600,0.74315,0.63037,0.00000,0.00000,0.00000
0.60930,0.42458,0.67439,0.24426,0.50363,0.39378,0.11948,0.24289,0.56022,0.91789,0.00000,0.00000,0.00000
0.85128,0.24607,0.75227,0.39134,0.73008,0.39604,0.33723,0.13945,0.61374,0.89363,0.00000,0.00000,0.00000
0.61126,0.30137,0.54839,0.44199,0.64604,0.12175,0.10064,0.09134,0.95584,0.95509,0.00000,0.00000,0.00000
0.60947,0.41438,0.66311,0.24360,0.50324,0.38537,0.07106,0.18413,0.59809,0.95109,0.00000,0.00000,0.00000
0.91799,0.29430,0.75717,0.45336,0.90367,0.36787,0.10504,0.02700,0.98484,0.98694,0.00000,0.00000,0.00000
0.90356,0.43705,0.81174,0.42339,0.77362,0.41442,0.13019,0.05109,0.99501,0.96731,0.00000,0.00000,0.00000
0.61121,0.34367,0.50313,0.47962,0.79680,0.18350,0.17051,0.10789,0.69605,0.53722,0.00000,0.00000,0.00000
0.61782,0.38622,0.86554,0.05736,0.59619,0.34226,0.11184,0.08639,0.76322,0.96494,0.00000,0.00000,0.00000
0.63936,0.30770,0.62402,0.37776,0.66529,0.12400,0.37645,0.13482,0.43240,0.35860,0.00000,0.00000,0.00000
0.94047,0.44714,0.81984,0.39725,0.78730,0.40528,0.14154,0.04629,0.99913,0.95728,0.00000,0.00000,0.00000
0.64164,0.27462,0.58838,0.47953,0.64966,0.12666,0.43180,0.24058,0.34288,0.61684,0.00000,0.00000,0.00000
0.63067,0.39779,0.76653,0.16148,0.50115,0.37728,0.04217,0.14016,0.34623,0.95841,0.00000,0.00000,0.00000
0.93505,0.44457,0.80121,0.41184,0.81797,0.41271,0.11606,0.02282,0.99794,0.97102,0.00000,0.00000,0.00000
0.64423,0.10895,0.67201,0.47148,0.68178,0.09164,0.32510,0.14656,0.02645,0.20747,0.00000,0.00000,0.00000
0.96553,0.41133,0.82209,0.43875,0.90562,0.35559,0.10224,0.01065,0.99863,0.99868,0.00000,0.00000,0.00000
0.63704,0.27222,0.74962,0.31718,0.74562,0.19229,0.23467,0.12480,0.57633,0.91020,0.00000,0.00000,0.00000
0.67570,0.47899,0.90156,0.03396,0.63159,0.40381,0.13917,0.03274,0.78528,0.72187,0.00000,0.00000,0.00000
0.93267,0.21167,0.78127,0.44724,0.82287,0.14876,0.13987,0.04006,0.98612,0.96505,0.00000,0.00000,0.00000
0.93938,0.32885,0.67413,0.46978,0.91357,0.28686,0.18721,0.04083,0.97333,0.89341,0.00000,0.00000,0.00000
0.66073,0.23197,0.56597,0.32748,0.75700,0.15985,0.14089,0.04900,0.91105,0.90533,0.00000,0.00000,0.00000
0.67520,0.49663,0.77627,0.09003,0.64342,0.39906,0.18387,0.08998,0.92272,0.73061,0.00000,0.00000,0.00000
0.92529,0.27697,0.75775,0.36988,0.83084,0.21596,0.12937,0.04276,0.69197,0.73912,0.00000,0.00000,0.00000
0.91154,0.43347,0.81627,0.41635,0.84366,0.41242,0.12246,0.03838,0.99134,0.98632,0.00000,0.00000,0.00000
0.64495,0.49362,0.73998,0.10426,0.62098,0.40973,0.06547,0.03527,0.97783,0.99587,0.00000,0.00000,0.00000
0.93694,0.35784,0.67730,0.47463,0.87956,0.27136,0.15429,0.02963,0.98525,0.93853,0.00000,0.00000,0.00000
0.71744,0.34493,0.70486,0.09053,0.61923,0.39188,0.06198,0.07984,0.60645,0.95730,1.00000,1.00000,1.00000
0.96359,0.43058,0.65641,0.36840,0.91783,0.36388,0.08690,0.01240,0.84997,0.71134,1.00000,1.00000,1.00000
0.64530,0.25523,0.61768,0.40616,0.64584,0.12902,0.02336,0.02782,0.89935,0.99143,1.00000,1.00000,1.00000
0.64031,0.40972,0.80249,0.08176,0.56271,0.37337,0.05569,0.05922,0.92594,0.98256,1.00000,1.00000,1.00000
0.51074,0.00219,0.77146,0.30386,0.56070,0.00736,0.02987,0.02029,0.93092,0.93909,1.00000,1.00000,1.00000
0.69033,0.48243,0.86510,0.05191,0.62731,0.40650,0.05565,0.04032,0.91960,0.99531,1.00000,1.00000,1.00000
0.63150,0.27951,0.57820,0.42087,0.71239,0.20076,0.04230,0.01257,0.97360,0.95792,1.00000,1.00000,1.00000
0.88343,0.33003,0.79333,0.26563,0.91707,0.23320,0.04058,0.02201,0.42790,0.28675,1.00000,1.00000,1.00000
0.61508,0.30188,0.64659,0.38170,0.69986,0.20885,0.05381,0.01655,0.98930,0.88448,1.00000,1.00000,1.00000
0.69847,0.19900,0.62730,0.41220,0.79273,0.16320,0.00875,0.05439,0.82837,0.98345,1.00000,1.00000,1.00000
0.89960,0.30437,0.79290,0.17909,0.90728,0.22941,0.03862,0.07525,0.98661,0.99994,1.00000,1.00000,1.00000
0.66196,0.49195,0.80889,0.11615,0.64068,0.41730,0.05078,0.02638,0.85119,0.98478,1.00000,1.00000,1.00000
0.92895,0.26088,0.74116,0.37140,0.92923,0.22534,0.05643,0.05626,0.08316,0.21113,2.00000,2.00000,2.00000
0.88219,0.30479,0.78410,0.38435,0.94428,0.29935,0.17521,0.03232,0.27497,0.28335,2.00000,2.00000,2.00000
0.90103,0.28061,0.75199,0.37292,0.95124,0.23611,0.19837,0.09990,0.27555,0.16539,2.00000,2.00000,2.00000
0.90001,0.33254,0.78827,0.28567,0.91963,0.29358,0.07222,0.02553,0.08539,0.07314,2.00000,2.00000,2.00000
0.66698,0.36760,0.88928,0.04173,0.59227,0.39450,0.09203,0.01507,0.39032,0.06857,3.00000,3.00000,3.00000
0.93936,0.36143,0.69774,0.35601,0.95955,0.31439,0.32247,0.03490,0.69345,0.33250,4.00000,4.00000,4.00000
0.88261,0.19623,0.59128,0.32021,0.81705,0.15430,0.06272,0.08471,0.43067,0.79199,4.00000,4.00000,4.00000
0.81626,0.38595,0.76320,0.23817,0.89669,0.36447,0.23434,0.01062,0.52687,0.24526,4.00000,4.00000,4.00000
0.66994,0.20147,0.58489,0.44386,0.84601,0.15466,0.02685,0.03446,0.10164,0.37719,4.00000,4.00000,4.00000
0.67741,0.22415,0.54151,0.47511,0.87105,0.15230,0.02757,0.06380,0.10193,0.37460,5.00000,5.00000,5.00000
0.68135,0.34703,0.87739,0.10120,0.64471,0.30008,0.10387,0.04386,0.05912,0.16112,5.00000,5.00000,5.00000
